Step,AgentID,Wealth,Steps_not_given,Tech_Adoption
14,94,10,9,12
14,95,10,13,13
14,96,10,7,12
14,97,10,13,13
14,98,11,6,8
14,99,10,7,12
14,100,10,13,13
15,1,10,2,13
15,2,10,14,14
15,3,10,14,14
15,4,10,14,14
15,5,10,14,14
15,6,10,11,13
15,7,10,14,14
15,8,10,5,13
15,9,10,14,14
15,10,10,3,12
15,11,10,14,14
15,12,10,14,14
15,13,10,2,12
15,14,10,5,13
15,15,10,8,11
15,16,10,14,14
15,17,10,14,14
15,18,10,9,12
15,19,10,13,13
15,20,10,2,11
15,21,10,11,13
15,22,10,14,14
15,23,10,14,14
15,24,10,3,12
15,25,10,2,13
15,26,10,5,12
15,27,10,14,14
15,28,10,14,14
15,29,10,14,14
15,30,10,7,13
15,31,10,0,12
15,32,10,13,13
15,33,10,11,12
15,34,10,14,14
15,35,10,14,14
15,36,10,1,13
15,37,10,14,14
15,38,10,14,14
15,39,10,14,14
15,40,10,12,13
15,41,10,14,14
15,42,10,2,12
15,43,10,8,12
15,44,9,3,11
15,45,10,14,14
15,46,10,2,13
15,47,10,14,14
15,48,10,14,14
15,49,10,14,14
15,50,10,14,14
15,51,10,3,12
15,52,10,0,12
15,53,10,14,14
15,54,10,14,14
15,55,10,14,14
15,56,10,11,13
15,57,10,14,14
15,58,10,3,11
15,59,10,1,12
15,60,10,5,13
15,61,10,3,12
15,62,10,0,12
15,63,10,14,14
15,64,10,5,13
15,65,10,11,11
15,66,10,4,13
15,67,10,14,14
15,68,10,8,12
15,69,10,3,12
15,70,10,7,12
15,71,10,13,13
15,72,10,8,13
15,73,10,2,13
15,74,10,0,12
15,75,10,3,13
15,76,10,14,14
15,77,10,10,12
15,78,10,3,13
15,79,10,7,13
15,80,10,3,13
15,81,10,14,14
15,82,10,2,13
15,83,10,2,11
15,84,10,14,14
15,85,10,14,14
15,86,10,14,14
15,87,10,11,13
15,88,10,2,13
15,89,10,13,13
15,90,10,9,11
15,91,10,14,14
15,92,10,3,13
15,93,10,14,14
15,94,10,10,13
15,95,10,14,14
15,96,10,8,13
15,97,10,14,14
15,98,11,7,9
15,99,10,8,13
15,100,10,14,14
16,1,10,3,14
16,2,10,15,15
16,3,10,15,15
16,4,10,15,15
16,5,10,15,15
16,6,10,12,14
16,7,10,15,15
16,8,10,6,14
16,9,10,15,15
16,10,10,4,13
16,11,10,15,15
16,12,10,15,15
16,13,10,3,13
16,14,10,6,14
16,15,10,9,12
16,16,10,15,15
16,17,10,15,15
16,18,10,10,13
16,19,10,14,14
16,20,10,0,11
16,21,10,12,14
16,22,10,15,15
16,23,10,15,15
16,24,10,0,12
16,25,10,3,14
16,26,10,6,13
16,27,10,15,15
16,28,10,15,15
16,29,10,15,15
16,30,10,8,14
16,31,10,1,13
16,32,10,14,14
16,33,10,12,13
16,34,10,15,15
16,35,10,15,15
16,36,10,2,14
16,37,10,15,15
16,38,10,15,15
16,39,10,15,15
16,40,10,13,14
16,41,10,15,15
16,42,10,3,13
16,43,10,9,13
16,44,9,0,11
16,45,10,15,15
16,46,10,3,14
16,47,10,15,15
16,48,10,15,15
16,49,10,15,15
16,50,10,15,15
16,51,10,4,13
16,52,10,1,13
16,53,10,15,15
16,54,10,15,15
16,55,10,0,14
16,56,10,12,14
16,57,10,15,15
16,58,10,4,12
16,59,10,2,13
16,60,10,6,14
16,61,10,4,13
16,62,10,1,13
16,63,10,15,15
16,64,10,6,14
16,65,10,12,12
16,66,10,5,14
16,67,10,15,15
16,68,10,9,13
16,69,10,4,13
16,70,10,8,13
16,71,10,14,14
16,72,10,9,14
16,73,10,3,14
16,74,10,1,13
16,75,10,4,14
16,76,10,0,14
16,77,10,11,13
16,78,10,4,14
16,79,10,8,14
16,80,10,4,14
16,81,10,15,15
16,82,10,3,14
16,83,10,3,12
16,84,10,15,15
16,85,10,15,15
16,86,10,15,15
16,87,10,12,14
16,88,10,0,13
16,89,10,14,14
16,90,10,10,12
16,91,10,15,15
16,92,10,4,14
16,93,10,15,15
16,94,10,11,14
16,95,10,15,15
16,96,10,9,14
16,97,10,15,15
16,98,11,8,10
16,99,10,9,14
16,100,10,15,15
17,1,10,4,15
17,2,10,0,15
17,3,10,16,16
17,4,10,16,16
17,5,10,16,16
17,6,10,13,15
17,7,10,16,16
17,8,10,7,15
17,9,10,16,16
17,10,10,5,14
17,11,10,16,16
17,12,10,16,16
17,13,10,4,14
17,14,10,7,15
17,15,10,10,13
17,16,10,16,16
17,17,10,16,16
17,18,10,11,14
17,19,10,15,15
17,20,10,1,12
17,21,10,0,14
17,22,10,16,16
17,23,10,16,16
17,24,10,0,12
17,25,10,4,15
17,26,10,7,14
17,27,10,16,16
17,28,10,16,16
17,29,10,16,16
17,30,10,9,15
17,31,10,0,13
17,32,10,15,15
17,33,10,13,14
17,34,10,16,16
17,35,10,16,16
17,36,10,3,15
17,37,10,16,16
17,38,10,16,16
17,39,10,16,16
17,40,10,14,15
17,41,10,16,16
17,42,10,4,14
17,43,10,10,14
17,44,9,1,12
17,45,10,16,16
17,46,10,0,14
17,47,10,16,16
17,48,10,16,16
17,49,10,16,16
17,50,10,16,16
17,51,10,5,14
17,52,10,2,14
17,53,10,16,16
17,54,10,16,16
17,55,10,1,15
17,56,10,13,15
17,57,10,16,16
17,58,10,5,13
17,59,10,3,14
17,60,10,7,15
17,61,10,0,13
17,62,10,2,14
17,63,10,16,16
17,64,10,7,15
17,65,10,0,12
17,66,10,6,15
17,67,10,16,16
17,68,10,10,14
17,69,10,5,14
17,70,10,9,14
17,71,10,15,15
17,72,10,10,15
17,73,10,4,15
17,74,10,0,13
17,75,10,5,15
17,76,10,1,15
17,77,10,12,14
17,78,10,5,15
17,79,10,9,15
17,80,10,5,15
17,81,10,16,16
17,82,10,4,15
17,83,10,4,13
17,84,10,16,16
17,85,10,16,16
17,86,10,16,16
17,87,10,13,15
17,88,10,1,14
17,89,10,15,15
17,90,10,0,12
17,91,10,16,16
17,92,10,0,14
17,93,10,16,16
17,94,10,12,15
17,95,10,16,16
17,96,10,10,15
17,97,10,16,16
17,98,11,9,11
17,99,10,10,15
17,100,10,16,16
18,1,10,5,16
18,2,10,1,16
18,3,10,17,17
18,4,10,17,17
18,5,10,17,17
18,6,10,14,16
18,7,10,17,17
18,8,10,8,16
18,9,10,17,17
18,10,10,6,15
18,11,10,17,17
18,12,10,17,17
18,13,10,5,15
18,14,10,8,16
18,15,10,11,14
18,16,10,17,17
18,17,10,17,17
18,18,10,12,15
18,19,10,16,16
18,20,10,2,13
18,21,10,1,15
18,22,10,17,17
18,23,10,17,17
18,24,10,1,13
18,25,10,5,16
18,26,10,8,15
18,27,10,17,17
18,28,10,17,17
18,29,10,17,17
18,30,10,10,16
18,31,10,1,14
18,32,10,16,16
18,33,10,14,15
18,34,10,17,17
18,35,10,17,17
18,36,10,4,16
18,37,10,17,17
18,38,10,0,16
18,39,10,17,17
18,40,10,15,16
18,41,10,17,17
18,42,10,5,15
18,43,10,11,15
18,44,9,2,13
18,45,10,17,17
18,46,10,1,15
18,47,10,17,17
18,48,10,17,17
18,49,10,17,17
18,50,10,17,17
18,51,10,6,15
18,52,10,3,15
18,53,10,17,17
18,54,10,17,17
18,55,10,2,16
18,56,10,14,16
18,57,10,17,17
18,58,10,6,14
18,59,10,4,15
18,60,10,8,16
18,61,10,0,13
18,62,10,3,15
18,63,10,17,17
18,64,10,8,16
18,65,10,1,13
18,66,10,7,16
18,67,10,17,17
18,68,10,11,15
18,69,10,6,15
18,70,10,10,15
18,71,10,16,16
18,72,10,11,16
18,73,10,5,16
18,74,10,1,14
18,75,10,6,16
18,76,10,2,16
18,77,10,13,15
18,78,10,0,15
18,79,10,10,16
18,80,10,6,16
18,81,10,17,17
18,82,10,5,16
18,83,10,0,13
18,84,10,17,17
18,85,10,17,17
18,86,10,17,17
18,87,10,14,16
18,88,10,2,15
18,89,10,16,16
18,90,10,1,13
18,91,10,17,17
18,92,10,1,15
18,93,10,17,17
18,94,10,13,16
18,95,10,17,17
18,96,10,11,16
18,97,10,17,17
18,98,11,10,12
18,99,10,11,16
18,100,10,17,17
19,1,10,6,17
19,2,10,0,16
19,3,10,0,17
19,4,10,0,17
19,5,10,18,18
19,6,10,15,17
19,7,10,18,18
19,8,10,9,17
19,9,10,18,18
19,10,10,7,16
19,11,10,18,18
19,12,10,18,18
19,13,10,0,15
19,14,10,9,17
19,15,10,12,15
19,16,10,18,18
19,17,10,18,18
19,18,10,13,16
19,19,10,17,17
19,20,10,0,13
19,21,10,2,16
19,22,10,18,18
19,23,10,0,17
19,24,10,2,14
19,25,10,0,16
19,26,10,9,16
19,27,10,18,18
19,28,10,0,17
19,29,10,18,18
19,30,10,11,17
19,31,10,2,15
19,32,10,17,17
19,33,10,15,16
19,34,10,18,18
19,35,10,18,18
19,36,10,5,17
19,37,10,18,18
19,38,10,0,16
19,39,10,18,18
19,40,10,16,17
19,41,10,18,18
19,42,10,6,16
19,43,10,12,16
19,44,9,3,14
19,45,10,18,18
19,46,10,2,16
19,47,10,18,18
19,48,10,18,18
19,49,10,18,18
19,50,10,18,18
19,51,10,7,16
19,52,10,4,16
19,53,10,18,18
19,54,10,18,18
19,55,10,0,16
19,56,10,15,17
19,57,10,18,18
19,58,10,7,15
19,59,10,5,16
19,60,10,9,17
19,61,10,1,14
19,62,10,4,16
19,63,10,18,18
19,64,10,9,17
19,65,10,2,14
19,66,10,8,17
19,67,10,18,18
19,68,10,0,15
19,69,10,7,16
19,70,10,11,16
19,71,10,17,17
19,72,10,12,17
19,73,10,0,16
19,74,10,2,15
19,75,10,7,17
19,76,10,3,17
19,77,10,14,16
19,78,10,0,15
19,79,10,11,17
19,80,10,7,17
19,81,10,18,18
19,82,10,6,17
19,83,10,0,13
19,84,10,18,18
19,85,10,18,18
19,86,10,18,18
19,87,10,0,16
19,88,10,3,16
19,89,10,17,17
19,90,10,2,14
19,91,10,18,18
19,92,10,2,16
19,93,10,18,18
19,94,10,14,17
19,95,10,18,18
19,96,10,12,17
19,97,10,18,18
19,98,11,11,13
19,99,10,12,17
19,100,10,0,17
20,1,10,7,18
20,2,10,1,17
20,3,10,0,17
20,4,10,1,18
20,5,10,19,19
20,6,10,16,18
20,7,10,19,19
20,8,10,10,18
20,9,10,19,19
20,10,10,8,17
20,11,10,19,19
20,12,10,19,19
20,13,10,1,16
20,14,10,10,18
20,15,10,13,16
20,16,10,19,19
20,17,10,19,19
20,18,10,14,17
20,19,10,18,18
20,20,10,1,14
20,21,10,3,17
20,22,10,19,19
20,23,10,1,18
20,24,10,3,15
20,25,10,1,17
20,26,10,10,17
20,27,10,19,19
20,28,10,1,18
20,29,10,19,19
20,30,10,12,18
20,31,10,3,16
20,32,10,18,18
20,33,10,16,17
20,34,10,19,19
20,35,10,19,19
20,36,10,6,18
20,37,10,19,19
20,38,10,1,17
20,39,10,19,19
20,40,10,17,18
20,41,10,19,19
20,42,10,7,17
20,43,10,13,17
20,44,9,4,15
20,45,10,19,19
20,46,10,3,17
20,47,10,19,19
20,48,10,19,19
20,49,10,19,19
20,50,10,19,19
20,51,10,8,17
20,52,10,5,17
20,53,10,19,19
20,54,10,19,19
20,55,10,1,17
20,56,10,16,18
20,57,10,19,19
20,58,10,8,16
20,59,10,6,17
20,60,10,10,18
20,61,10,2,15
20,62,10,5,17
20,63,10,19,19
20,64,10,10,18
20,65,10,3,15
20,66,10,9,18
20,67,10,19,19
20,68,10,1,16
20,69,10,8,17
20,70,10,12,17
20,71,10,18,18
20,72,10,13,18
20,73,10,1,17
20,74,10,3,16
20,75,10,8,18
20,76,10,4,18
20,77,10,15,17
20,78,10,1,16
20,79,10,12,18
20,80,10,8,18
20,81,10,19,19
20,82,10,7,18
20,83,10,1,14
20,84,10,19,19
20,85,10,19,19
20,86,10,19,19
20,87,10,1,17
20,88,10,4,17
20,89,10,18,18
20,90,10,3,15
20,91,10,19,19
20,92,10,3,17
20,93,10,19,19
20,94,10,15,18
20,95,10,19,19
20,96,10,13,18
20,97,10,19,19
20,98,11,12,14
20,99,10,13,18
20,100,10,0,17
21,1,10,8,19
21,2,10,2,18
21,3,10,1,18
21,4,10,2,19
21,5,10,20,20
21,6,10,17,19
21,7,10,20,20
21,8,10,11,19
21,9,10,20,20
21,10,10,9,18
21,11,10,20,20
21,12,10,20,20
21,13,10,2,17
21,14,10,11,19
21,15,10,14,17
21,16,10,20,20
21,17,10,20,20
21,18,10,15,18
21,19,10,19,19
21,20,10,2,15
21,21,10,4,18
21,22,10,20,20
21,23,10,2,19
21,24,10,4,16
21,25,10,2,18
21,26,10,11,18
21,27,10,20,20
21,28,10,2,19
21,29,10,20,20
21,30,10,13,19
21,31,10,4,17
21,32,10,19,19
21,33,10,17,18
21,34,10,20,20
21,35,10,20,20
21,36,10,7,19
21,37,10,20,20
21,38,10,2,18
21,39,10,20,20
21,40,10,18,19
21,41,10,20,20
21,42,10,8,18
21,43,10,14,18
21,44,9,5,16
21,45,10,20,20
21,46,10,4,18
21,47,10,20,20
21,48,10,20,20
21,49,10,20,20
21,50,10,20,20
21,51,10,9,18
21,52,10,6,18
21,53,10,20,20
21,54,10,20,20
21,55,10,2,18
21,56,10,17,19
21,57,10,20,20
21,58,10,9,17
21,59,10,7,18
21,60,10,11,19
21,61,10,3,16
21,62,10,6,18
21,63,10,20,20
21,64,10,11,19
21,65,10,4,16
21,66,10,10,19
21,67,10,20,20
21,68,10,2,17
21,69,10,9,18
21,70,10,13,18
21,71,10,19,19
21,72,10,14,19
21,73,10,2,18
21,74,10,4,17
21,75,10,9,19
21,76,10,5,19
21,77,10,0,17
21,78,10,2,17
21,79,10,13,19
21,80,10,9,19
21,81,10,20,20
21,82,10,8,19
21,83,10,0,14
21,84,10,20,20
21,85,10,20,20
21,86,10,20,20
21,87,10,2,18
21,88,10,5,18
21,89,10,19,19
21,90,10,4,16
21,91,10,20,20
21,92,10,4,18
21,93,10,20,20
21,94,10,16,19
21,95,10,20,20
21,96,10,14,19
21,97,10,20,20
21,98,11,13,15
21,99,10,14,19
21,100,10,1,18
22,1,10,9,20
22,2,10,3,19
22,3,10,2,19
22,4,10,3,20
22,5,10,21,21
22,6,10,18,20
22,7,10,21,21
22,8,10,12,20
22,9,10,21,21
22,10,10,10,19
22,11,10,21,21
22,12,10,21,21
22,13,10,3,18
22,14,10,12,20
22,15,10,15,18
22,16,10,21,21
22,17,10,21,21
22,18,10,16,19
22,19,10,20,20
22,20,10,3,16
22,21,10,5,19
22,22,10,21,21
22,23,10,3,20
22,24,10,5,17
22,25,10,3,19
22,26,10,12,19
22,27,10,21,21
22,28,10,3,20
22,29,10,21,21
22,30,10,0,19
22,31,10,5,18
22,32,10,20,20
22,33,10,18,19
22,34,10,21,21
22,35,10,21,21
22,36,10,8,20
22,37,10,21,21
22,38,10,3,19
22,39,10,21,21
22,40,10,0,19
22,41,10,21,21
22,42,10,9,19
22,43,10,15,19
22,44,9,6,17
22,45,10,21,21
22,46,10,5,19
22,47,10,21,21
22,48,10,21,21
22,49,10,21,21
22,50,10,21,21
22,51,10,10,19
22,52,10,7,19
22,53,10,21,21
22,54,10,21,21
22,55,10,3,19
22,56,10,18,20
22,57,10,21,21
22,58,10,10,18
22,59,10,8,19
22,60,10,12,20
22,61,10,4,17
22,62,10,7,19
22,63,10,21,21
22,64,10,12,20
22,65,10,5,17
22,66,10,11,20
22,67,10,21,21
22,68,10,3,18
22,69,10,10,19
22,70,10,14,19
22,71,10,20,20
22,72,10,15,20
22,73,10,3,19
22,74,10,5,18
22,75,10,10,20
22,76,10,6,20
22,77,10,1,18
22,78,10,3,18
22,79,10,14,20
22,80,10,10,20
22,81,10,21,21
22,82,10,9,20
22,83,10,1,15
22,84,10,21,21
22,85,10,21,21
22,86,10,21,21
22,87,10,3,19
22,88,10,6,19
22,89,10,20,20
22,90,10,5,17
22,91,10,21,21
22,92,10,5,19
22,93,10,21,21
22,94,10,17,20
22,95,10,21,21
22,96,10,15,20
22,97,10,21,21
22,98,11,14,16
22,99,10,15,20
22,100,10,2,19
23,1,10,10,21
23,2,10,4,20
23,3,10,3,20
23,4,10,0,20
23,5,10,22,22
23,6,10,19,21
23,7,10,22,22
23,8,10,13,21
23,9,10,22,22
23,10,10,11,20
23,11,10,22,22
23,12,10,22,22
23,13,10,4,19
23,14,10,13,21
23,15,10,16,19
23,16,10,22,22
23,17,10,22,22
23,18,10,17,20
23,19,10,0,20
23,20,10,4,17
23,21,10,6,20
23,22,10,0,21
23,23,10,4,21
23,24,10,6,18
23,25,10,0,19
23,26,10,13,20
23,27,10,22,22
23,28,10,4,21
23,29,10,22,22
23,30,10,1,20
23,31,10,6,19
23,32,10,21,21
23,33,10,19,20
23,34,10,22,22
23,35,10,22,22
23,36,10,9,21
23,37,10,22,22
23,38,10,4,20
23,39,10,22,22
23,40,10,1,20
23,41,10,22,22
23,42,10,10,20
23,43,10,0,19
23,44,9,7,18
23,45,10,0,21
23,46,10,6,20
23,47,10,22,22
23,48,10,22,22
23,49,10,22,22
23,50,10,22,22
23,51,10,11,20
23,52,10,8,20
23,53,10,22,22
23,54,10,22,22
23,55,10,4,20
23,56,10,19,21
23,57,10,22,22
23,58,10,11,19
23,59,10,9,20
23,60,10,13,21
23,61,10,5,18
23,62,10,8,20
23,63,10,22,22
23,64,10,13,21
23,65,10,6,18
23,66,10,12,21
23,67,10,22,22
23,68,10,4,19
23,69,10,11,20
23,70,10,15,20
23,71,10,21,21
23,72,10,16,21
23,73,10,4,20
23,74,10,6,19
23,75,10,11,21
23,76,10,7,21
23,77,10,2,19
23,78,10,4,19
23,79,10,15,21
23,80,10,11,21
23,81,10,22,22
23,82,10,10,21
23,83,10,2,16
23,84,10,22,22
23,85,10,22,22
23,86,10,22,22
23,87,10,4,20
23,88,10,7,20
23,89,10,21,21
23,90,10,6,18
23,91,10,22,22
23,92,10,6,20
23,93,10,22,22
23,94,10,18,21
23,95,10,22,22
23,96,10,16,21
23,97,10,22,22
23,98,11,15,17
23,99,10,16,21
23,100,10,3,20
24,1,10,11,22
24,2,10,5,21
24,3,10,4,21
24,4,10,1,21
24,5,10,23,23
24,6,10,0,21
24,7,10,23,23
24,8,10,14,22
24,9,10,23,23
24,10,10,12,21
24,11,10,23,23
24,12,10,23,23
24,13,10,5,20
24,14,10,14,22
24,15,10,17,20
24,16,10,23,23
24,17,10,23,23
24,18,10,18,21
24,19,10,1,21
24,20,10,5,18
24,21,10,7,21
24,22,10,1,22
24,23,10,5,22
24,24,10,7,19
24,25,10,1,20
24,26,10,14,21
24,27,10,23,23
24,28,10,5,22
24,29,10,23,23
24,30,10,0,20
24,31,10,7,20
24,32,10,22,22
24,33,10,20,21
24,34,10,23,23
24,35,10,23,23
24,36,10,10,22
24,37,10,23,23
24,38,10,5,21
24,39,10,23,23
24,40,10,0,20
24,41,10,23,23
24,42,10,0,20
24,43,10,1,20
24,44,9,0,18
24,45,10,1,22
24,46,10,7,21
24,47,10,23,23
24,48,10,23,23
24,49,10,0,22
24,50,10,23,23
24,51,10,12,21
24,52,10,9,21
24,53,10,23,23
24,54,10,23,23
24,55,10,5,21
24,56,10,20,22
24,57,10,23,23
24,58,10,12,20
24,59,10,10,21
24,60,10,14,22
24,61,10,0,18
24,62,10,9,21
24,63,10,23,23
24,64,10,14,22
24,65,10,7,19
24,66,10,13,22
24,67,10,23,23
24,68,10,0,19
24,69,10,12,21
24,70,10,16,21
24,71,10,22,22
24,72,10,17,22
24,73,10,5,21
24,74,10,7,20
24,75,10,12,22
24,76,10,8,22
24,77,10,3,20
24,78,10,5,20
24,79,10,16,22
24,80,10,12,22
24,81,10,23,23
24,82,10,11,22
24,83,10,3,17
24,84,10,23,23
24,85,10,23,23
24,86,10,23,23
24,87,10,5,21
24,88,10,8,21
24,89,10,22,22
24,90,10,7,19
24,91,10,23,23
24,92,10,7,21
24,93,10,23,23
24,94,10,19,22
24,95,10,23,23
24,96,10,17,22
24,97,10,23,23
24,98,11,16,18
24,99,10,17,22
24,100,10,4,21
25,1,10,12,23
25,2,10,6,22
25,3,10,5,22
25,4,10,2,22
25,5,10,24,24
25,6,10,0,21
25,7,10,24,24
25,8,10,15,23
25,9,10,24,24
25,10,10,13,22
25,11,10,24,24
25,12,10,24,24
25,13,10,6,21
25,14,10,15,23
25,15,10,18,21
25,16,10,24,24
25,17,10,24,24
25,18,10,19,22
25,19,10,2,22
25,20,10,6,19
25,21,10,8,22
25,22,10,2,23
25,23,10,6,23
25,24,10,8,20
25,25,10,0,20
25,26,10,15,22
25,27,10,24,24
25,28,10,0,22
25,29,10,24,24
25,30,10,1,21
25,31,10,0,20
25,32,10,23,23
25,33,10,21,22
25,34,10,24,24
25,35,10,24,24
25,36,10,11,23
25,37,10,24,24
25,38,10,6,22
25,39,10,24,24
25,40,10,1,21
25,41,10,24,24
25,42,10,1,21
25,43,10,2,21
25,44,9,1,19
25,45,10,2,23
25,46,10,8,22
25,47,10,24,24
25,48,10,24,24
25,49,10,0,22
25,50,10,24,24
25,51,10,13,22
25,52,10,10,22
25,53,10,24,24
25,54,10,24,24
25,55,10,6,22
25,56,10,21,23
25,57,10,0,23
25,58,10,13,21
25,59,10,11,22
25,60,10,15,23
25,61,10,1,19
25,62,10,10,22
25,63,10,24,24
25,64,10,15,23
25,65,10,8,20
25,66,10,14,23
25,67,10,24,24
25,68,10,1,20
25,69,10,13,22
25,70,10,17,22
25,71,10,23,23
25,72,10,18,23
25,73,10,0,21
25,74,10,8,21
25,75,10,13,23
25,76,10,9,23
25,77,10,4,21
25,78,10,6,21
25,79,10,17,23
25,80,10,13,23
25,81,10,24,24
25,82,10,12,23
25,83,10,4,18
25,84,10,24,24
25,85,10,24,24
25,86,10,0,23
25,87,10,6,22
25,88,10,9,22
25,89,10,23,23
25,90,10,8,20
25,91,10,24,24
25,92,10,8,22
25,93,10,24,24
25,94,10,20,23
25,95,10,24,24
25,96,10,18,23
25,97,10,24,24
25,98,11,17,19
25,99,10,18,23
25,100,10,5,22
26,1,10,13,24
26,2,10,7,23
26,3,10,6,23
26,4,10,3,23
26,5,10,25,25
26,6,10,0,21
26,7,10,0,24
26,8,10,16,24
26,9,10,25,25
26,10,10,14,23
26,11,10,25,25
26,12,10,25,25
26,13,10,7,22
26,14,10,16,24
26,15,10,19,22
26,16,10,25,25
26,17,10,25,25
26,18,10,20,23
26,19,10,3,23
26,20,10,7,20
26,21,10,9,23
26,22,10,3,24
26,23,10,7,24
26,24,10,0,20
26,25,10,0,20
26,26,10,16,23
26,27,10,25,25
26,28,10,0,22
26,29,10,25,25
26,30,10,2,22
26,31,10,0,20
26,32,10,24,24
26,33,10,22,23
26,34,10,25,25
26,35,10,25,25
26,36,10,12,24
26,37,10,25,25
26,38,10,7,23
26,39,10,25,25
26,40,10,2,22
26,41,10,25,25
26,42,10,2,22
26,43,10,3,22
26,44,9,2,20
26,45,10,3,24
26,46,10,9,23
26,47,10,25,25
26,48,10,25,25
26,49,10,0,22
26,50,10,25,25
26,51,10,14,23
26,52,10,11,23
26,53,10,25,25
26,54,10,25,25
26,55,10,0,22
26,56,10,22,24
26,57,10,1,24
26,58,10,14,22
26,59,10,12,23
26,60,10,16,24
26,61,10,2,20
26,62,10,11,23
26,63,10,25,25
26,64,10,16,24
26,65,10,9,21
26,66,10,15,24
26,67,10,25,25
26,68,10,2,21
26,69,10,14,23
26,70,10,18,23
26,71,10,24,24
26,72,10,19,24
26,73,10,1,22
26,74,10,0,21
26,75,10,14,24
26,76,10,10,24
26,77,10,5,22
26,78,10,7,22
26,79,10,18,24
26,80,10,14,24
26,81,10,25,25
26,82,10,13,24
26,83,10,5,19
26,84,10,25,25
26,85,10,25,25
26,86,10,1,24
26,87,10,7,23
26,88,10,10,23
26,89,10,24,24
26,90,10,9,21
26,91,10,25,25
26,92,10,9,23
26,93,10,25,25
26,94,10,21,24
26,95,10,25,25
26,96,10,19,24
26,97,10,25,25
26,98,11,0,19
26,99,10,19,24
26,100,10,6,23
27,1,10,14,25
27,2,10,8,24
27,3,10,7,24
27,4,10,4,24
27,5,10,26,26
27,6,10,1,22
27,7,10,1,25
27,8,10,17,25
27,9,10,26,26
27,10,10,15,24
27,11,10,26,26
27,12,10,26,26
27,13,10,8,23
27,14,10,17,25
27,15,10,20,23
27,16,10,26,26
27,17,10,26,26
27,18,10,21,24
27,19,10,4,24
27,20,10,8,21
27,21,10,10,24
27,22,10,4,25
27,23,10,8,25
27,24,10,0,20
27,25,10,1,21
27,26,10,17,24
27,27,10,26,26
27,28,10,1,23
27,29,10,26,26
27,30,10,3,23
27,31,10,1,21
27,32,10,25,25
27,33,10,23,24
27,34,11,0,25
27,35,10,26,26
27,36,10,13,25
27,37,10,26,26
27,38,10,8,24
27,39,9,0,25
27,40,10,3,23
27,41,10,26,26
27,42,10,3,23
27,43,10,4,23
27,44,9,3,21
27,45,10,4,25
27,46,10,10,24
27,47,10,26,26
27,48,10,26,26
27,49,10,1,23
27,50,10,26,26
27,51,10,15,24
27,52,10,12,24
27,53,10,26,26
27,54,10,26,26
27,55,10,1,23
27,56,10,23,25
27,57,10,2,25
27,58,10,15,23
27,59,10,13,24
27,60,10,17,25
27,61,10,3,21
27,62,10,12,24
27,63,10,26,26
27,64,10,17,25
27,65,10,10,22
27,66,10,16,25
27,67,10,26,26
27,68,10,3,22
27,69,10,15,24
27,70,10,19,24
27,71,10,25,25
27,72,10,0,24
27,73,10,2,23
27,74,10,1,22
27,75,10,0,24
27,76,10,11,25
27,77,10,6,23
27,78,10,8,23
27,79,10,19,25
27,80,10,15,25
27,81,10,26,26
27,82,10,14,25
27,83,10,6,20
27,84,10,26,26
27,85,10,26,26
27,86,10,2,25
27,87,10,8,24
27,88,10,11,24
27,89,10,25,25
27,90,10,10,22
27,91,10,26,26
27,92,10,10,24
27,93,10,26,26
27,94,10,22,25
27,95,10,26,26
27,96,10,20,25
27,97,10,26,26
27,98,11,0,19
27,99,10,0,24
27,100,10,7,24
28,1,10,15,26
28,2,10,9,25
28,3,10,8,25
28,4,10,0,24
28,5,10,27,27
28,6,10,2,23
28,7,10,2,26
28,8,10,18,26
28,9,10,27,27
28,10,10,16,25
28,11,10,27,27
28,12,10,27,27
28,13,10,9,24
28,14,10,18,26
28,15,10,21,24
28,16,10,27,27
28,17,10,27,27
28,18,10,22,25
28,19,10,5,25
28,20,10,9,22
28,21,10,11,25
28,22,10,5,26
28,23,10,9,26
28,24,10,1,21
28,25,10,2,22
28,26,10,18,25
28,27,10,27,27
28,28,10,2,24
28,29,10,27,27
28,30,10,4,24
28,31,10,2,22
28,32,10,26,26
28,33,10,24,25
28,34,11,1,26
28,35,10,27,27
28,36,10,14,26
28,37,10,27,27
28,38,10,9,25
28,39,9,1,26
28,40,10,4,24
28,41,10,27,27
28,42,10,4,24
28,43,10,5,24
28,44,9,4,22
28,45,10,0,25
28,46,10,11,25
28,47,10,27,27
28,48,10,27,27
28,49,10,2,24
28,50,10,27,27
28,51,10,16,25
28,52,10,13,25
28,53,10,27,27
28,54,10,27,27
28,55,10,2,24
28,56,10,24,26
28,57,10,3,26
28,58,10,16,24
28,59,10,14,25
28,60,10,18,26
28,61,10,4,22
28,62,10,13,25
28,63,10,27,27
28,64,10,18,26
28,65,10,11,23
28,66,10,17,26
28,67,10,27,27
28,68,10,4,23
28,69,10,16,25
28,70,10,20,25
28,71,10,26,26
28,72,10,1,25
28,73,10,3,24
28,74,10,2,23
28,75,10,1,25
28,76,10,12,26
28,77,10,7,24
28,78,10,9,24
28,79,10,20,26
28,80,10,16,26
28,81,10,27,27
28,82,10,15,26
28,83,10,7,21
28,84,10,27,27
28,85,10,27,27
28,86,10,3,26
28,87,10,9,25
28,88,10,12,25
28,89,10,26,26
28,90,10,11,23
